Date,Hour,Station,CO,FSP,NO2,NOX,O3,RSP,SO2
15/8/2017,23,Tap Mun,33,7,6,7,10,12,5
15/8/2017,24,Tap Mun,33,6,6,7,10,13,5
16/8/2017,1,Tap Mun,33,7,6,7,7,13,5
16/8/2017,2,Tap Mun,33,8,7,8,7,15,5
16/8/2017,3,Tap Mun,N.A.,8,N.A.,N.A.,N.A.,16,N.A.
16/8/2017,4,Tap Mun,33,6,9,11,4,11,7
16/8/2017,5,Tap Mun,N.A.,7,N.A.,N.A.,N.A.,10,N.A.
16/8/2017,6,Tap Mun,37,10,10,13,3,12,6
16/8/2017,7,Tap Mun,42,14,8,16,4,18,5
16/8/2017,8,Tap Mun,37,10,7,18,6,16,6
16/8/2017,9,Tap Mun,38,7,13,32,11,14,8
16/8/2017,10,Tap Mun,36,11,15,37,15,25,11
16/8/2017,11,Tap Mun,36,10,18,43,16,N.A.,11
16/8/2017,12,Tap Mun,35,8,8,13,35,16,7
16/8/2017,13,Tap Mun,37,N.A.,9,11,42,N.A.,8
16/8/2017,14,Tap Mun,37,N.A.,6,8,42,N.A.,5
16/8/2017,15,Tap Mun,41,N.A.,6,9,44,N.A.,5
16/8/2017,16,Tap Mun,40,7,9,13,45,16,6
16/8/2017,17,Tap Mun,41,7,12,16,45,16,5
16/8/2017,18,Tap Mun,44,10,8,11,N.A.,N.A.,5
16/8/2017,19,Tap Mun,47,10,6,7,11,N.A.,4
16/8/2017,20,Tap Mun,N.A.,11,N.A.,N.A.,N.A.,25,N.A.
16/8/2017,21,Tap Mun,40,11,21,24,4,27,6
16/8/2017,22,Tap Mun,40,10,20,23,4,23,5
16/8/2017,23,Tap Mun,39,10,14,16,5,27,5
16/8/2017,24,Tap Mun,39,9,16,18,5,20,5
17/8/2017,1,Tap Mun,40,9,18,19,5,17,4
17/8/2017,2,Tap Mun,39,10,16,17,4,18,4
17/8/2017,3,Tap Mun,38,10,21,23,4,17,5
17/8/2017,4,Tap Mun,39,10,21,23,4,21,5
17/8/2017,5,Tap Mun,39,10,20,22,4,18,5
17/8/2017,6,Tap Mun,43,14,18,22,3,23,5
17/8/2017,7,Tap Mun,46,15,11,17,5,25,5
17/8/2017,8,Tap Mun,42,7,14,29,12,N.A.,6
17/8/2017,9,Tap Mun,42,13,22,49,12,20,7
17/8/2017,10,Tap Mun,44,14,28,63,17,25,8
17/8/2017,11,Tap Mun,42,14,32,74,15,21,17
17/8/2017,12,Tap Mun,45,12,24,48,24,16,12
17/8/2017,13,Tap Mun,41,9,16,25,43,9,9
17/8/2017,14,Tap Mun,41,12,7,9,62,17,7
17/8/2017,15,Tap Mun,41,11,3,4,72,12,6
17/8/2017,16,Tap Mun,38,7,3,4,62,N.A.,6
17/8/2017,17,Tap Mun,36,10,5,7,56,N.A.,6
17/8/2017,18,Tap Mun,33,14,5,6,53,N.A.,9
17/8/2017,19,Tap Mun,34,14,6,7,51,16,10
17/8/2017,20,Tap Mun,34,14,6,7,41,17,6
17/8/2017,21,Tap Mun,35,13,8,9,27,19,6
17/8/2017,22,Tap Mun,36,11,8,9,20,18,5
17/8/2017,23,Tap Mun,36,11,7,9,16,18,5
17/8/2017,24,Tap Mun,37,11,11,12,11,17,5
18/8/2017,1,Tap Mun,37,10,9,10,10,19,4
18/8/2017,2,Tap Mun,36,10,10,11,9,17,4
18/8/2017,3,Tap Mun,N.A.,10,N.A.,N.A.,N.A.,19,N.A.
18/8/2017,4,Tap Mun,35,10,7,8,10,16,6
18/8/2017,5,Tap Mun,32,11,5,7,8,17,5
18/8/2017,6,Tap Mun,35,13,5,7,9,16,5
18/8/2017,7,Tap Mun,38,16,5,7,8,24,5
18/8/2017,8,Tap Mun,39,8,8,16,16,12,6
18/8/2017,9,Tap Mun,38,10,11,19,24,19,9
18/8/2017,10,Tap Mun,36,12,16,31,25,16,15
18/8/2017,11,Tap Mun,37,13,15,28,33,N.A.,11
18/8/2017,12,Tap Mun,38,14,9,15,46,17,8
18/8/2017,13,Tap Mun,34,10,2,3,62,N.A.,6
18/8/2017,14,Tap Mun,33,14,2,3,66,16,6
18/8/2017,15,Tap Mun,35,11,0,2,67,15,5
18/8/2017,16,Tap Mun,34,10,1,2,71,N.A.,5
18/8/2017,17,Tap Mun,32,12,1,2,70,16,4
18/8/2017,18,Tap Mun,33,16,2,3,76,19,5
18/8/2017,19,Tap Mun,35,20,1,2,72,17,5
18/8/2017,20,Tap Mun,35,19,3,4,44,21,5
18/8/2017,21,Tap Mun,37,19,2,3,45,22,5
18/8/2017,22,Tap Mun,36,15,2,3,32,19,5
18/8/2017,23,Tap Mun,35,14,2,3,31,18,5
18/8/2017,24,Tap Mun,34,10,2,3,20,14,5
19/8/2017,1,Tap Mun,34,10,2,3,13,18,5
19/8/2017,2,Tap Mun,34,10,2,3,12,16,4
19/8/2017,3,Tap Mun,34,9,2,3,10,15,4
19/8/2017,4,Tap Mun,33,10,2,3,9,16,5
19/8/2017,5,Tap Mun,33,8,2,3,8,10,4
19/8/2017,6,Tap Mun,36,11,3,4,7,15,4
19/8/2017,7,Tap Mun,40,17,3,5,7,22,4
19/8/2017,8,Tap Mun,38,7,4,7,17,N.A.,6
19/8/2017,9,Tap Mun,37,12,5,8,33,18,7
19/8/2017,10,Tap Mun,34,9,2,3,43,N.A.,6
19/8/2017,11,Tap Mun,34,8,0,2,51,N.A.,6
19/8/2017,12,Tap Mun,33,8,1,2,59,6,6
19/8/2017,13,Tap Mun,33,8,1,3,63,N.A.,6
19/8/2017,14,Tap Mun,34,12,7,11,60,14,9
19/8/2017,15,Tap Mun,33,5,3,4,59,N.A.,7
19/8/2017,16,Tap Mun,33,N.A.,1,2,60,N.A.,6
19/8/2017,17,Tap Mun,35,9,2,4,66,N.A.,5
19/8/2017,18,Tap Mun,36,12,5,6,74,15,5
19/8/2017,19,Tap Mun,36,13,9,10,57,11,8
19/8/2017,20,Tap Mun,36,13,14,15,35,16,9
19/8/2017,21,Tap Mun,38,15,21,22,18,20,8
19/8/2017,22,Tap Mun,41,13,23,24,18,15,8
19/8/2017,23,Tap Mun,39,12,19,20,20,18,8
19/8/2017,24,Tap Mun,38,12,20,21,10,17,6
20/8/2017,1,Tap Mun,41,12,20,22,6,18,6
20/8/2017,2,Tap Mun,39,11,20,22,6,15,6
20/8/2017,3,Tap Mun,N.A.,13,N.A.,N.A.,N.A.,18,N.A.
20/8/2017,4,Tap Mun,36,12,14,15,6,15,7
20/8/2017,5,Tap Mun,36,13,13,14,5,16,6
20/8/2017,6,Tap Mun,36,12,11,13,5,14,5
20/8/2017,7,Tap Mun,40,19,10,15,6,26,5
20/8/2017,8,Tap Mun,45,N.A.,13,24,12,N.A.,8
20/8/2017,9,Tap Mun,51,12,24,50,17,20,15
20/8/2017,10,Tap Mun,45,8,25,47,23,10,10
20/8/2017,11,Tap Mun,43,10,20,30,47,14,7
20/8/2017,12,Tap Mun,44,21,25,40,55,32,11
20/8/2017,13,Tap Mun,43,16,32,51,43,19,12
20/8/2017,14,Tap Mun,38,14,13,16,74,N.A.,7
20/8/2017,15,Tap Mun,38,10,12,15,88,14,6
20/8/2017,16,Tap Mun,39,14,11,13,113,22,6
20/8/2017,17,Tap Mun,43,18,14,15,111,28,6
20/8/2017,18,Tap Mun,49,18,23,25,98,25,7
20/8/2017,19,Tap Mun,56,25,29,31,60,31,6
20/8/2017,20,Tap Mun,49,26,20,21,62,35,5
20/8/2017,21,Tap Mun,50,20,22,23,39,22,5
20/8/2017,22,Tap Mun,52,22,25,26,37,29,5
20/8/2017,23,Tap Mun,54,24,23,24,24,34,5
20/8/2017,24,Tap Mun,52,21,21,22,23,29,5
21/8/2017,1,Tap Mun,53,21,17,18,24,26,5
21/8/2017,2,Tap Mun,50,20,14,15,33,24,5
21/8/2017,3,Tap Mun,49,19,13,15,31,28,5
21/8/2017,4,Tap Mun,48,17,13,15,24,24,5
21/8/2017,5,Tap Mun,44,13,15,16,17,19,5
21/8/2017,6,Tap Mun,49,16,14,15,16,21,5
21/8/2017,7,Tap Mun,49,20,12,14,14,27,5
21/8/2017,8,Tap Mun,49,9,15,22,19,N.A.,6
21/8/2017,9,Tap Mun,62,8,19,30,25,18,11
21/8/2017,10,Tap Mun,67,12,21,31,41,22,10
21/8/2017,11,Tap Mun,59,15,24,31,71,29,9
21/8/2017,12,Tap Mun,52,18,18,21,130,33,8
21/8/2017,13,Tap Mun,52,28,13,14,206,49,7
21/8/2017,14,Tap Mun,53,38,13,14,237,67,7
21/8/2017,15,Tap Mun,55,34,11,13,246,56,6
21/8/2017,16,Tap Mun,56,40,13,14,233,60,6
21/8/2017,17,Tap Mun,58,38,12,13,215,53,7
21/8/2017,18,Tap Mun,58,35,12,13,207,39,6
21/8/2017,19,Tap Mun,62,43,16,17,215,54,6
21/8/2017,20,Tap Mun,64,N.A.,15,16,161,58,6
21/8/2017,21,Tap Mun,56,N.A.,12,13,140,55,5
21/8/2017,22,Tap Mun,58,N.A.,12,13,107,50,5
21/8/2017,23,Tap Mun,55,N.A.,14,15,147,43,6
21/8/2017,24,Tap Mun,55,N.A.,5,6,157,44,5
22/8/2017,1,Tap Mun,54,N.A.,4,5,134,42,5
22/8/2017,2,Tap Mun,55,N.A.,3,4,104,47,5
22/8/2017,3,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,43,N.A.
22/8/2017,4,Tap Mun,55,N.A.,3,4,83,43,N.A.
22/8/2017,5,Tap Mun,55,N.A.,2,3,65,41,N.A.
22/8/2017,6,Tap Mun,58,N.A.,3,4,52,43,N.A.
22/8/2017,7,Tap Mun,62,N.A.,5,6,52,50,N.A.
22/8/2017,8,Tap Mun,70,N.A.,9,10,62,46,N.A.
22/8/2017,9,Tap Mun,75,N.A.,23,26,70,70,N.A.
22/8/2017,10,Tap Mun,85,N.A.,31,33,149,100,N.A.
22/8/2017,11,Tap Mun,84,N.A.,19,20,192,84,N.A.
22/8/2017,12,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,53,N.A.
22/8/2017,13,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,45,N.A.
22/8/2017,14,Tap Mun,57,N.A.,6,7,141,45,7
22/8/2017,15,Tap Mun,62,50,6,8,201,59,6
22/8/2017,16,Tap Mun,57,42,5,6,119,N.A.,5
22/8/2017,17,Tap Mun,49,18,3,5,83,N.A.,4
22/8/2017,18,Tap Mun,49,16,1,3,60,24,4
22/8/2017,19,Tap Mun,52,18,3,4,60,23,5
22/8/2017,20,Tap Mun,54,18,6,7,67,27,5
22/8/2017,21,Tap Mun,54,18,7,8,51,26,4
22/8/2017,22,Tap Mun,54,13,9,10,59,13,5
22/8/2017,23,Tap Mun,59,19,13,14,43,29,5
22/8/2017,24,Tap Mun,56,13,11,12,40,16,5
23/8/2017,1,Tap Mun,56,13,11,12,35,20,5
23/8/2017,2,Tap Mun,52,10,9,10,36,15,5
23/8/2017,3,Tap Mun,50,11,7,8,36,12,6
23/8/2017,4,Tap Mun,48,6,6,7,38,9,5
23/8/2017,5,Tap Mun,47,6,4,5,39,15,5
23/8/2017,6,Tap Mun,45,4,2,3,44,10,4
23/8/2017,7,Tap Mun,45,2,2,3,50,12,4
23/8/2017,8,Tap Mun,45,6,2,3,57,27,4
23/8/2017,9,Tap Mun,45,5,1,2,63,31,4
23/8/2017,10,Tap Mun,47,7,1,2,63,40,4
23/8/2017,11,Tap Mun,48,12,2,3,60,50,4
23/8/2017,12,Tap Mun,48,12,2,3,60,45,4
23/8/2017,13,Tap Mun,48,12,0,1,63,35,4
23/8/2017,14,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,15,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,16,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,17,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,18,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,19,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,N.A.,N.A.
23/8/2017,20,Tap Mun,44,4,N.A.,N.A.,65,12,4
23/8/2017,21,Tap Mun,45,5,1,3,59,13,4
23/8/2017,22,Tap Mun,46,4,2,3,64,15,4
23/8/2017,23,Tap Mun,47,7,6,7,66,23,6
23/8/2017,24,Tap Mun,47,8,7,8,62,21,6
24/8/2017,1,Tap Mun,47,N.A.,4,5,66,24,5
24/8/2017,2,Tap Mun,45,N.A.,2,3,55,25,5
24/8/2017,3,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,24,N.A.
24/8/2017,4,Tap Mun,44,N.A.,4,5,43,24,6
24/8/2017,5,Tap Mun,44,N.A.,3,5,42,23,5
24/8/2017,6,Tap Mun,44,N.A.,15,17,32,24,8
24/8/2017,7,Tap Mun,43,N.A.,6,7,42,27,6
24/8/2017,8,Tap Mun,44,N.A.,6,7,42,31,6
24/8/2017,9,Tap Mun,45,N.A.,6,9,42,31,7
24/8/2017,10,Tap Mun,46,N.A.,7,12,44,38,7
24/8/2017,11,Tap Mun,46,N.A.,2,4,52,33,5
24/8/2017,12,Tap Mun,46,N.A.,5,8,56,38,6
24/8/2017,13,Tap Mun,47,N.A.,3,5,63,37,7
24/8/2017,14,Tap Mun,46,N.A.,11,15,54,33,9
24/8/2017,15,Tap Mun,46,N.A.,3,4,68,34,6
24/8/2017,16,Tap Mun,46,N.A.,2,3,68,34,5
24/8/2017,17,Tap Mun,46,N.A.,2,3,63,29,5
24/8/2017,18,Tap Mun,46,19,9,11,55,24,4
24/8/2017,19,Tap Mun,47,16,13,14,47,24,5
24/8/2017,20,Tap Mun,49,15,20,22,26,22,7
24/8/2017,21,Tap Mun,45,14,23,24,18,23,7
24/8/2017,22,Tap Mun,46,12,18,19,15,23,6
24/8/2017,23,Tap Mun,46,11,22,23,12,22,6
24/8/2017,24,Tap Mun,46,9,14,15,12,21,6
25/8/2017,1,Tap Mun,45,9,8,9,20,22,5
25/8/2017,2,Tap Mun,45,8,10,11,16,18,7
25/8/2017,3,Tap Mun,45,9,9,10,14,21,5
25/8/2017,4,Tap Mun,46,8,11,12,11,20,6
25/8/2017,5,Tap Mun,45,8,9,10,9,19,5
25/8/2017,6,Tap Mun,45,9,7,9,15,19,5
25/8/2017,7,Tap Mun,47,10,6,7,20,22,5
25/8/2017,8,Tap Mun,46,11,16,31,14,N.A.,14
25/8/2017,9,Tap Mun,45,9,8,12,29,13,6
25/8/2017,10,Tap Mun,46,8,6,10,35,N.A.,6
25/8/2017,11,Tap Mun,43,10,5,8,46,16,8
25/8/2017,12,Tap Mun,46,11,2,3,63,24,6
25/8/2017,13,Tap Mun,48,11,7,9,71,N.A.,9
25/8/2017,14,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
25/8/2017,15,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
25/8/2017,16,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
25/8/2017,17,Tap Mun,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
25/8/2017,18,Tap Mun,59,10,10,12,54,26,9
25/8/2017,19,Tap Mun,60,9,5,6,39,25,6
25/8/2017,20,Tap Mun,61,10,5,6,24,29,5
25/8/2017,21,Tap Mun,62,8,3,4,17,25,4
25/8/2017,22,Tap Mun,63,8,3,4,13,24,4
25/8/2017,23,Tap Mun,62,6,4,5,14,18,4
25/8/2017,24,Tap Mun,64,6,2,3,16,16,4
26/8/2017,1,Tap Mun,65,6,3,4,8,28,4
26/8/2017,2,Tap Mun,65,6,6,7,12,21,5
26/8/2017,3,Tap Mun,N.A.,6,N.A.,N.A.,N.A.,18,N.A.
26/8/2017,4,Tap Mun,64,7,9,10,6,22,6
26/8/2017,5,Tap Mun,66,9,16,17,2,27,5
26/8/2017,6,Tap Mun,72,14,27,34,1,31,6
26/8/2017,7,Tap Mun,74,16,14,17,17,29,7
26/8/2017,8,Tap Mun,73,11,10,13,28,25,6
26/8/2017,9,Tap Mun,70,13,6,8,48,26,6
26/8/2017,10,Tap Mun,66,9,6,7,67,17,6
26/8/2017,11,Tap Mun,68,10,9,11,84,17,9
26/8/2017,12,Tap Mun,62,6,1,2,73,13,5
26/8/2017,13,Tap Mun,60,5,1,2,63,N.A.,5
26/8/2017,14,Tap Mun,61,5,0,2,62,10,4
26/8/2017,15,Tap Mun,62,6,0,1,75,N.A.,6
26/8/2017,16,Tap Mun,67,15,3,4,109,N.A.,7
26/8/2017,17,Tap Mun,69,17,1,3,105,29,6
26/8/2017,18,Tap Mun,65,16,5,6,87,29,7
26/8/2017,19,Tap Mun,64,11,7,8,67,25,6
26/8/2017,20,Tap Mun,65,10,6,7,51,22,5
26/8/2017,21,Tap Mun,65,11,6,7,61,26,6
26/8/2017,22,Tap Mun,64,10,5,6,58,21,6
26/8/2017,23,Tap Mun,64,11,4,5,57,21,6
26/8/2017,24,Tap Mun,62,12,1,2,53,N.A.,5
27/8/2017,1,Tap Mun,62,5,1,2,47,N.A.,5
27/8/2017,2,Tap Mun,57,1,N.A.,N.A.,42,N.A.,4
27/8/2017,3,Tap Mun,59,3,N.A.,N.A.,38,N.A.,4
27/8/2017,4,Tap Mun,59,3,N.A.,N.A.,43,N.A.,4
